,label,en_text,id_text
4481,positive,"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .","Saya menggunakan serat alami untuk membuat pakaian lebih nyaman, membuat kulit Anda bernapas dan ramah lingkungan."
4486,positive,"`` We love Activision 's fresh , colorful approach to Rapala : We Fish , '' said Kelly Brockpahler , Rapala .","`` Kami menyukai pendekatan Activision yang segar dan penuh warna untuk Rapala: We Fish,'' kata Kelly Brockpahler, Rapala."
4489,positive,At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,Pada saat yang sama saya senang dengan kenyataan bahwa kami dapat menyelesaikan organisasi dengan anggota tim kami sendiri.
4492,positive,We are very proud to be able to use this kind of innovative mobile service for voting in elections .,Kami sangat bangga dapat menggunakan layanan seluler inovatif semacam ini untuk memberikan suara dalam pemilihan umum.
4493,positive,"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .","Tim Cockroft membawa serta rekam jejak yang sangat baik dengan pengalaman lebih dari 18 tahun; Selain itu, Tim telah berhasil mengembangkan operasi Pasar Modal di Kaupthing Singer & Friedlander yang melibatkan keuangan perusahaan dan pialang dengan fokus pada perusahaan pasar menengah."
4495,positive,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .","`` Setelah periode yang panjang dan tidak menguntungkan, Divisi Makanan membukukan hasil yang menguntungkan, yang berbicara tentang struktur biaya yang lebih sehat dan pendekatan baru dalam operasi bisnis,'' kata Rihko."
4496,positive,"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .","''Sementara kekhawatiran tetap ada dalam jangka panjang, ukuran dan skala memungkinkan Nokia untuk mempertahankan peningkatan margin yang baru ditemukan dalam waktu dekat,'' tulis analis tersebut."
4497,positive,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .","Operasi yang berkelanjutan menghasilkan kerugian operasional sebesar EUR 0,1 juta, sedikit meningkat dari kerugian sebesar EUR 0,2 juta tahun sebelumnya."
4498,positive,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,"Laba per saham lebih tinggi pada 0,48 melawan 0,37 setahun sebelum dan di depan konsensus pasar 0,40 eur."
4499,positive,"W+Ærtsil+Æ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .","Solusi W+Ærtsil+Æ telah dipilih karena konsumsi bahan bakarnya yang rendah, teknologi yang ramah lingkungan, dan dukungan layanan global."
4500,positive,"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .","Dirk Jones, kepala Manajemen Penjualan Klien Lembaga Keuangan, GTS, Citigroup, Inc, mengatakan, `Citi sangat senang dapat menyediakan layanan penyimpanan global untuk Pohjola Group Bank."
4501,positive,The company said it estimates to make a slight profit thanks to cost-cutting measures .,Perusahaan itu mengatakan memperkirakan untuk membuat sedikit keuntungan berkat langkah-langkah pemotongan biaya.
4502,positive,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .","Tindakan adaptasi yang disimpulkan sebelumnya, mengenai staf lain, sudah memadai untuk saat ini, dan operasi perencanaan berlanjut seperti sebelumnya di pabrik, kata perusahaan itu."
4503,positive,"The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .","Tindakan adaptasi yang disimpulkan sebelumnya mengenai personel lain cukup untuk saat ini, kata Raute."
4504,positive,"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .","`Setelah memperbaiki basis rumah kami, memotong biaya dan menutup unit yang tidak menguntungkan, kami sekarang melihat ke depan,' katanya."
4505,positive,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",29 September 2010 Perusahaan daur ulang dan pengelolaan sampah Finlandia Lassila & Tikanoja memperluas operasinya di Rusia dengan memperkenalkan pabrik daur ulang yang baru saja selesai dibangun di kota Dubna dekat Moskow.
4506,positive,"Rory Fitzgerald , general manager , operations , Bristol Port , said : `` With the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an extra 15 to 30 per cent on fuel consumption . ''","Rory Fitzgerald , manajer umum , operasi , Bristol Port , mengatakan : `` Dengan penggunaan teknologi perawatan rendah kami dapat menghemat hingga 30 persen untuk servis , ditambah hidraulik sensor beban dapat menghemat 15 hingga 30 persen bahan bakar tambahan konsumsi . ''"
4509,positive,The court found TelecomInvest 's arguments convincing .,Pengadilan menemukan argumen TelecomInvest meyakinkan.
4513,positive,"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .","Dubai Nokia telah mengumumkan peluncuran `` Comes with Music '', layanan inovatifnya yang memperkenalkan cara baru bagi orang-orang untuk menikmati musik."
4514,negative,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",RELEASE BURSA SAHAM Rapala VMC Corporation 10 Oktober 2008 pukul 11.45 Kaupthing Bank Oyj ( `` Kapthing '' ) telah memberitahu Rapala VMC Corporation ( `` Rapala '' ) bahwa pihaknya telah menghentikan penyediaan likuiditas untuk saham Rapala untuk sementara waktu . makhluk .
4522,positive,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,1 Lampu blok Lampu Harri Koskinen diperkenalkan pada tahun 1996 dan telah menjadi buku terlaris sejak saat itu.
4524,negative,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .","Namun, hal ini meningkatkan lalu lintas pensinyalan yang membuang sumber daya jaringan dan memungkinkan lebih sedikit ponsel cerdas untuk terhubung."
4529,negative,The first ship has been delayed and is estimated to be completed in spring 2010 .,Kapal pertama telah tertunda dan diperkirakan akan selesai pada musim semi 2010 .
4530,negative,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .","Tallink Silja mengaitkan penurunan yang signifikan dengan masalah dengan sistem pemesanan yang mulai beroperasi pada bulan Oktober, penjualan feri trailer 'Sky Wind' dan rute antara Stockholm dan Riga, yang telah memenangkan penumpang dari rute Helsinki-Stockholm."
4531,negative,Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .,Finnlines memperkirakan dalam rapat umum tahunannya bahwa 2008 akan menjadi tahun yang sulit secara finansial karena investasi besar.
4532,negative,"`` Adjustment to the fall in price level , in contrast , has been less effective .","`` Penyesuaian terhadap penurunan tingkat harga, sebaliknya, kurang efektif."
4533,negative,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,17 Maret 2011 - Goldman Sachs memperkirakan bahwa ada prospek negatif untuk operasi seluler Norwegia Telenor ASA OSL: TEL dan TeliaSonera AB STO: TLSN Norwegia dalam jangka pendek.
4534,positive,"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .","Untuk memastikan biaya operasional yang rendah untuk jaringan radio, modul BTS dapat dikonfigurasi, perangkat lunak ditingkatkan dan didiagnosis dari jarak jauh."
4535,negative,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","Berdasarkan hasil kuartal pertama, backlog pesanan yang ada dan prospek pesanan baru, perusahaan memperkirakan penjualan setahun penuh akan berkontraksi sebesar 25% dari tahun 2008, margin kotor akan tetap pada tingkat yang sehat, dan margin laba operasi akan lebih rendah dari pada tahun 2008 karena volume penjualan yang lebih rendah."
4536,positive,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Pemegang saham utama penyedia layanan TI Finlandia TietoEnator Oyj pada hari Jumat menolak tawaran bermusuhan EUR1,08 miliar $ 1,67 miliar dari toko pembelian Nordic Capital, memberikan kehidupan baru untuk kemungkinan tawaran balasan dari Blackstone Group LP dan telekomunikasi Norwegia Telenor ASA."
4538,negative,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,toko 16 Maret 2010 - pengecer alat tulis dan hadiah Finlandia Tiimari HEL : TII1V kemarin mengatakan akan memangkas total 28 pekerjaan di unitnya Tiimari Retail Ltd dan Gallerix Finland Ltd sebagai akibat dari penutupan toko .
4541,positive,"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .","Akibatnya , pembatasan impor Rusia terhadap perusahaan susu Finlandia akan dibatalkan pada 6 Agustus 2010 ."
4543,negative,"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .","Hanya sopir yang tertinggal di dalam mobil bersama tersangka, yang diculik dan dipaksa dengan todongan senjata untuk pergi ke Durham."
4549,negative,The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,Para administrator telah mengindikasikan perlunya 900 PHK di perusahaan asuransi Irlandia selama 15 bulan ke depan.
4551,negative,The total need for staff cuts corresponds to about 300 man-years .,Total kebutuhan untuk pemotongan staf sesuai dengan sekitar 300 man-years.
4553,negative,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .","Menurut Scanfil, permintaan produk jaringan telekomunikasi telah berfluktuasi secara signifikan pada kuartal ketiga tahun 2006, dan situasinya diperkirakan akan tetap tidak stabil untuk sisa tahun ini."
4554,negative,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,Finnair yakin pemogokan itu akan menyebabkan kerugian bersih harian lebih dari EUR 2 juta karena pembatalan reservasi dan perubahan rute penumpang .
4555,negative,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","HELSINKI Thomson Financial - Saham ditutup sedikit berubah, dengan Cargotec dan Huhtamaki turun tajam karena laporan kuartal kedua yang mengecewakan."
